PO_ID,Supplier,Item_Category,Order_Status,Order_Date,Delivery_Date,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,days_to_deliver,negotiated_savings,defect_rate,is_delivered,is_cancelled,is_compliant
PO-00330,Beta_Supplies,Packaging,Delivered,2023-06-05,2023-06-23,1584,53.73,51.92,167.0,false,18,2867.0399999999922,0.10542929292929293,1,0,0
PO-00386,Beta_Supplies,Packaging,Delivered,2023-12-22,2024-01-11,303,12.97,11.42,,false,20,469.6500000000002,,1,0,0
PO-00413,Beta_Supplies,Packaging,Partially Delivered,2023-05-16,2023-05-26,1465,11.25,9.61,151.0,true,10,2402.6000000000008,0.10307167235494881,0,0,0
PO-00457,Beta_Supplies,Packaging,Delivered,2023-02-21,2023-02-27,207,64.29,63.01,25.0,true,6,264.96000000000168,0.12077294685990338,1,0,0
PO-00474,Beta_Supplies,Packaging,Delivered,2023-01-27,2023-02-12,1042,12.48,12.3,88.0,true,16,187.55999999999972,0.084452975047984644,1,0,0
PO-00527,Beta_Supplies,Packaging,Delivered,2022-07-21,,561,35.54,30.99,68.0,false,,2552.55,0.12121212121212122,1,0,0
PO-00550,Beta_Supplies,Packaging,Delivered,2023-11-12,2023-11-23,354,27.71,23.87,39.0,false,11,1359.36,0.11016949152542373,1,0,0
PO-00563,Beta_Supplies,Packaging,Delivered,2023-03-17,2023-03-20,1053,100.92,92.35,104.0,true,3,9024.2100000000082,0.098765432098765427,1,0,0
PO-00590,Beta_Supplies,Packaging,Partially Delivered,2022-05-31,2022-06-07,1131,97.43,91.28,103.0,true,7,6955.650000000006,0.091069849690539342,0,0,0
PO-00609,Beta_Supplies,Packaging,Pending,2023-12-06,2023-12-12,1191,68.14,61.71,112.0,true,6,7658.13,0.094038623005877411,0,0,0
PO-00616,Beta_Supplies,Packaging,Partially Delivered,2023-06-15,2023-06-21,1345,103.06,95.14,,true,6,10652.400000000001,,0,0,0
PO-00631,Beta_Supplies,Packaging,Delivered,2023-09-20,2023-10-06,1358,42.21,38.75,128.0,true,16,4698.6800000000012,0.094256259204712811,1,0,0
PO-00665,Beta_Supplies,Packaging,Delivered,2022-08-08,2022-08-28,491,12.01,11.67,47.0,true,20,166.93999999999994,0.095723014256619138,1,0,0
PO-00670,Beta_Supplies,Packaging,Delivered,2023-07-10,2023-07-17,565,32.31,29.76,60.0,true,7,1440.7500000000005,0.10619469026548672,1,0,0
PO-00679,Beta_Supplies,Packaging,Delivered,2022-01-21,,1548,25.03,22.87,,true,,3343.6800000000003,,1,0,0
PO-00687,Beta_Supplies,Packaging,Delivered,2023-03-06,2023-03-07,1006,27.7,23.66,101.0,false,1,4064.2399999999993,0.10039761431411531,1,0,0
PO-00734,Beta_Supplies,Packaging,Pending,2022-01-20,2022-02-03,810,71.02,66.8,73.0,true,14,3418.1999999999989,0.090123456790123457,0,0,0
PO-00737,Beta_Supplies,Packaging,Delivered,2022-12-25,2023-01-12,1942,93.98,81.31,198.0,true,18,24605.140000000003,0.101956745623069,1,0,0
PO-00747,Beta_Supplies,Packaging,Delivered,2023-09-29,2023-10-05,145,85.52,81.86,11.0,false,6,530.69999999999948,0.07586206896551724,1,0,0
PO-00057,Delta_Logistics,Packaging,Delivered,2023-10-06,,1578,48.33,42.77,206.0,true,,8773.679999999993,0.13054499366286437,1,0,0
PO-00065,Delta_Logistics,Packaging,Delivered,2023-11-09,2023-11-12,1347,100.13,94.3,200.0,true,3,7853.0099999999975,0.14847809948032664,1,0,0
PO-00081,Delta_Logistics,Packaging,Delivered,2022-10-01,2022-10-04,558,94.18,81.4,,false,3,7131.2400000000007,,1,0,0
PO-00097,Delta_Logistics,Packaging,Delivered,2023-07-25,2023-08-04,752,26.85,24.37,,false,10,1864.9600000000003,,1,0,0
PO-00118,Delta_Logistics,Packaging,Delivered,2022-09-29,2022-10-13,387,49.23,45.41,61.0,true,14,1478.3400000000001,0.15762273901808785,1,0,0
PO-00127,Delta_Logistics,Packaging,Delivered,2023-02-13,2023-02-14,542,101.21,93.11,78.0,false,1,4390.1999999999971,0.14391143911439114,1,0,0
PO-00164,Delta_Logistics,Packaging,Delivered,2022-09-27,2022-10-05,1647,47.52,44.92,,true,8,4282.2000000000025,,1,0,0
PO-00171,Delta_Logistics,Packaging,Delivered,2023-10-17,2023-10-21,1620,36.73,33.45,235.0,false,4,5313.59999999999,0.14506172839506173,1,0,0
PO-00179,Delta_Logistics,Packaging,Delivered,2023-06-28,2023-07-16,1291,23.44,22.23,,true,18,1562.110000000001,,1,0,0
PO-00182,Delta_Logistics,Packaging,Delivered,2022-11-28,2022-11-30,447,23.62,21.81,50.0,true,2,809.07000000000107,0.11185682326621924,1,0,0
PO-00183,Delta_Logistics,Packaging,Partially Delivered,2023-05-16,2023-05-24,920,73.09,70.14,,true,8,2714.0000000000027,,0,0,0
PO-00209,Delta_Logistics,Packaging,Delivered,2023-12-08,2023-12-23,1109,38.93,33.33,152.0,true,15,6210.4000000000015,0.13706041478809738,1,0,0
PO-00217,Delta_Logistics,Packaging,Delivered,2023-03-25,2023-04-13,627,46.23,42.87,,true,19,2106.72,,1,0,0
PO-00265,Delta_Logistics,Packaging,Delivered,2023-11-21,2023-11-26,1903,63.5,56.09,254.0,true,5,14101.229999999994,0.13347346295323173,1,0,0
PO-00414,Delta_Logistics,Packaging,Pending,2022-09-15,2022-09-18,1208,41.62,39.46,,true,3,2609.2799999999961,,0,0,0
PO-00448,Delta_Logistics,Packaging,Partially Delivered,2022-02-10,2022-02-26,708,13.36,11.61,,false,16,1239.0,,0,0,0
PO-00449,Delta_Logistics,Packaging,Delivered,2023-01-02,2023-01-07,1589,55.64,48.52,,true,5,11313.679999999997,,1,0,0
PO-00491,Delta_Logistics,Packaging,Delivered,2022-10-13,2022-10-18,735,18.49,15.89,113.0,false,5,1910.9999999999984,0.15374149659863945,1,0,0
PO-00522,Delta_Logistics,Packaging,Delivered,2022-01-02,2022-01-06,85,22.54,20.68,6.0,true,4,158.09999999999997,0.070588235294117646,1,0,0
PO-00525,Delta_Logistics,Packaging,Delivered,2023-12-05,2023-12-11,370,63.9,55.79,59.0,true,6,3000.7,0.15945945945945947,1,0,0
PO-00535,Delta_Logistics,Packaging,Pending,2023-11-11,2023-11-29,1427,93.99,83.6,213.0,true,18,14826.53,0.14926419060967064,0,0,0
PO-00537,Delta_Logistics,Packaging,Partially Delivered,2022-11-04,2022-11-11,1873,11.54,9.89,284.0,false,7,3090.4499999999975,0.15162840363053925,0,0,0
PO-00542,Delta_Logistics,Packaging,Delivered,2022-12-01,2022-12-14,1771,67.57,61.48,280.0,false,13,10785.389999999994,0.15810276679841898,1,0,0
PO-00628,Delta_Logistics,Packaging,Partially Delivered,2023-09-02,2023-09-15,1046,44.65,40.1,165.0,false,13,4759.2999999999975,0.15774378585086041,0,0,0
PO-00641,Delta_Logistics,Packaging,Delivered,2023-10-15,2023-10-19,1277,13.17,11.63,199.0,false,4,1966.579999999999,0.1558339859044636,1,0,0
PO-00702,Delta_Logistics,Packaging,Delivered,2023-02-19,2023-02-21,1680,88.85,87.53,,true,2,2217.5999999999885,,1,0,0
PO-00721,Delta_Logistics,Packaging,Partially Delivered,2022-09-24,2022-10-07,1976,34.71,31.56,286.0,false,13,6224.4000000000042,0.14473684210526316,0,0,0
PO-00732,Delta_Logistics,Packaging,Partially Delivered,2022-03-25,2022-04-11,1350,85.06,82.34,,false,17,3671.9999999999986,,0,0,0
PO-00735,Delta_Logistics,Packaging,Cancelled,2023-07-07,2023-07-23,725,66.4,62.1,118.0,true,16,3117.5000000000032,0.16275862068965516,0,1,0
PO-00026,Epsilon_Group,Packaging,Delivered,2023-07-13,2023-07-24,1487,19.15,17.24,,true,11,2840.17,,1,0,0
PO-00061,Epsilon_Group,Packaging,Delivered,2022-07-16,2022-08-01,696,99.59,90.18,25.0,true,16,6549.3599999999979,0.035919540229885055,1,0,0
PO-00091,Epsilon_Group,Packaging,Pending,2022-06-17,2022-07-06,1463,101.23,86.17,43.0,true,19,22032.780000000002,0.02939166097060834,0,0,0
PO-00157,Epsilon_Group,Packaging,Cancelled,2022-12-15,,1913,66.56,61.34,61.0,true,,9985.8599999999969,0.031887088342916883,0,1,0
PO-00184,Epsilon_Group,Packaging,Partially Delivered,2022-01-20,2022-01-30,844,26.37,25.08,38.0,true,10,1088.7600000000023,0.045023696682464455,0,0,0
PO-00228,Epsilon_Group,Packaging,Delivered,2022-08-24,2022-08-27,1871,59.96,58.54,47.0,true,3,2656.8200000000033,0.02512025654730091,1,0,0
PO-00249,Epsilon_Group,Packaging,Delivered,2023-08-08,2023-08-20,698,46.73,45.61,15.0,true,12,781.75999999999817,0.02148997134670487,1,0,0
PO-00250,Epsilon_Group,Packaging,Pending,2023-08-14,2023-08-22,367,74.61,71.36,13.0,true,8,1192.75,0.035422343324250684,0,0,0
PO-00293,Epsilon_Group,Packaging,Delivered,2022-08-31,2022-09-12,1757,15.18,13.06,63.0,true,12,3724.8399999999988,0.035856573705179286,1,0,0
PO-00304,Epsilon_Group,Packaging,Pending,2023-02-04,2023-02-05,450,55.85,49.88,9.0,true,1,2686.4999999999995,0.02,0,0,0
PO-00306,Epsilon_Group,Packaging,Delivered,2023-04-11,2023-04-25,343,44.5,38.57,7.0,true,14,2033.99,0.020408163265306121,1,0,0
PO-00319,Epsilon_Group,Packaging,Partially Delivered,2023-07-10,2023-07-17,1197,88.92,78.82,31.0,true,7,12089.70000000001,0.025898078529657476,0,0,0
PO-00360,Epsilon_Group,Packaging,Cancelled,2022-05-15,2022-05-18,303,41.6,40.51,11.0,true,3,330.270000000001,0.036303630363036306,0,1,0
PO-00366,Epsilon_Group,Packaging,Partially Delivered,2022-03-16,2022-04-04,58,82.57,76.55,,true,19,349.15999999999974,,0,0,0
PO-00372,Epsilon_Group,Packaging,Delivered,2022-03-17,2022-03-26,1204,73.18,67.59,31.0,true,9,6730.3600000000042,0.025747508305647839,1,0,0
PO-00381,Epsilon_Group,Packaging,Delivered,2023-01-14,2023-02-02,1698,100.97,98.73,52.0,true,19,3803.5199999999913,0.030624263839811542,1,0,0
PO-00391,Epsilon_Group,Packaging,Delivered,2022-01-09,2022-01-19,148,93.02,85.96,4.0,true,10,1044.8800000000003,0.027027027027027029,1,0,0
PO-00432,Epsilon_Group,Packaging,Pending,2022-01-10,2022-01-21,487,11.18,10.63,15.0,true,11,267.84999999999945,0.030800821355236138,0,0,0
PO-00433,Epsilon_Group,Packaging,Partially Delivered,2022-04-25,2022-04-29,1849,70.76,69.25,51.0,true,4,2791.9900000000093,0.027582477014602487,0,0,0
PO-00496,Epsilon_Group,Packaging,Cancelled,2023-11-27,,1736,53.2,50.68,48.0,true,,4374.7200000000057,0.027649769585253458,0,1,0
PO-00515,Epsilon_Group,Packaging,Delivered,2023-01-30,2023-02-16,970,86.91,78.44,18.0,true,17,8215.9,0.018556701030927835,1,0,0
PO-00566,Epsilon_Group,Packaging,Delivered,2023-11-02,2023-11-07,1176,14.22,12.21,33.0,true,5,2363.7599999999998,0.028061224489795918,1,0,0
PO-00647,Epsilon_Group,Packaging,Delivered,2022-10-09,2022-10-25,600,43.43,38.76,22.0,true,16,2802.0000000000009,0.036666666666666667,1,0,0
PO-00649,Epsilon_Group,Packaging,Cancelled,2022-03-21,2022-03-31,1362,46.64,42.85,33.0,true,10,5161.9799999999987,0.024229074889867842,0,1,0
PO-00656,Epsilon_Group,Packaging,Delivered,2023-07-08,2023-07-09,1831,52.24,50.44,60.0,true,1,3295.8000000000079,0.032768978700163848,1,0,0
PO-00659,Epsilon_Group,Packaging,Partially Delivered,2022-06-04,2022-06-17,851,20.44,19.22,22.0,true,13,1038.2200000000021,0.025851938895417155,0,0,0
PO-00671,Epsilon_Group,Packaging,Pending,2023-04-23,2023-05-06,1089,102.66,89.21,33.0,true,13,14647.050000000003,0.030303030303030304,0,0,0
PO-00681,Epsilon_Group,Packaging,Delivered,2023-01-25,2023-02-11,1737,32.7,31.02,48.0,true,17,2918.1600000000058,0.027633851468048358,1,0,0
PO-00700,Epsilon_Group,Packaging,Delivered,2023-11-16,2023-12-06,446,80.63,70.37,,true,20,4575.9599999999955,,1,0,0
PO-00709,Epsilon_Group,Packaging,Delivered,2023-02-08,2023-02-20,776,94.75,90.89,19.0,true,12,2995.3599999999997,0.024484536082474227,1,0,0
PO-00716,Epsilon_Group,Packaging,Pending,2023-03-15,2023-03-31,1675,73.8,65.34,42.0,true,16,14170.499999999989,0.025074626865671641,0,0,0
PO-00733,Epsilon_Group,Packaging,Delivered,2023-04-27,2023-05-05,1070,44.4,40.07,26.0,true,8,4633.0999999999985,0.024299065420560748,1,0,0
PO-00758,Epsilon_Group,Packaging,Delivered,2022-09-20,2022-09-25,266,88.29,80.22,4.0,true,5,2146.6200000000022,0.015037593984962405,1,0,0
PO-00760,Epsilon_Group,Packaging,Cancelled,2022-06-21,2022-06-25,922,10.84,9.27,29.0,true,4,1447.5400000000002,0.031453362255965296,0,1,0
PO-00163,Gamma_Co,Packaging,Delivered,2022-01-04,2022-01-12,456,80.53,77.86,26.0,true,8,1217.5200000000009,0.05701754385964912,1,0,0
PO-00194,Gamma_Co,Packaging,Delivered,2023-05-13,2023-06-01,913,28.01,24.06,53.0,true,19,3606.3500000000026,0.058050383351588172,1,0,0
PO-00212,Gamma_Co,Packaging,Delivered,2022-11-16,2022-11-20,1912,27.94,25.59,83.0,false,4,4493.2000000000025,0.043410041841004186,1,0,0
PO-00240,Gamma_Co,Packaging,Delivered,2022-03-14,,682,81.84,71.86,40.0,true,,6806.3600000000024,0.05865102639296188,1,0,0
PO-00241,Gamma_Co,Packaging,Delivered,2023-06-11,2023-06-19,677,59.52,55.29,39.0,true,8,2863.7100000000028,0.057607090103397339,1,0,0
PO-00253,Gamma_Co,Packaging,Delivered,2023-04-30,2023-05-20,1892,106.2,96.37,93.0,true,20,18598.359999999997,0.04915433403805497,1,0,0
PO-00256,Gamma_Co,Packaging,Delivered,2022-04-07,,713,19.45,18.82,31.0,true,,449.18999999999932,0.043478260869565216,1,0,0
PO-00264,Gamma_Co,Packaging,Cancelled,2022-02-25,2022-03-15,1186,17.31,16.0,64.0,true,18,1553.6599999999985,0.053962900505902189,0,1,0
PO-00291,Gamma_Co,Packaging,Delivered,2022-01-16,2022-01-22,1203,53.3,47.68,49.0,true,6,6760.8599999999969,0.040731504571903575,1,0,0
PO-00346,Gamma_Co,Packaging,Delivered,2022-03-25,2022-04-03,1488,22.76,21.99,,true,9,1145.7600000000048,,1,0,0
PO-00355,Gamma_Co,Packaging,Delivered,2023-11-17,2023-11-23,1645,85.42,80.78,73.0,false,6,7632.8000000000011,0.044376899696048633,1,0,0
PO-00358,Gamma_Co,Packaging,Delivered,2022-09-29,2022-10-01,946,81.77,71.65,55.0,true,2,9573.5199999999913,0.058139534883720929,1,0,0
PO-00363,Gamma_Co,Packaging,Delivered,2022-11-04,2022-11-11,1110,90.49,80.03,61.0,true,7,11610.599999999993,0.054954954954954956,1,0,0
PO-00393,Gamma_Co,Packaging,Delivered,2023-07-22,2023-07-28,1934,25.86,25.6,78.0,true,6,502.83999999999617,0.040330920372285417,1,0,0
PO-00412,Gamma_Co,Packaging,Pending,2023-06-02,2023-06-04,1969,89.25,87.28,108.0,false,2,3878.9299999999976,0.05485017775520569,0,0,0
PO-00425,Gamma_Co,Packaging,Delivered,2022-09-26,2022-10-11,1095,26.91,23.75,53.0,true,15,3460.2000000000003,0.048401826484018265,1,0,0
PO-00444,Gamma_Co,Packaging,Partially Delivered,2022-05-11,2022-05-25,502,29.47,28.94,27.0,true,14,266.05999999999881,0.053784860557768925,0,0,0
PO-00460,Gamma_Co,Packaging,Delivered,2022-08-31,2022-09-02,1446,90.63,84.51,77.0,true,2,8849.5199999999859,0.053250345781466112,1,0,0
PO-00503,Gamma_Co,Packaging,Partially Delivered,2023-08-18,2023-09-01,1177,37.37,34.27,60.0,true,14,3648.6999999999935,0.050977060322854713,0,0,0
PO-00523,Gamma_Co,Packaging,Pending,2023-06-17,2023-06-28,734,92.38,78.92,34.0,false,11,9879.6399999999958,0.04632152588555858,0,0,0
PO-00600,Gamma_Co,Packaging,Delivered,2023-08-13,2023-08-16,1062,35.55,32.38,,true,3,3366.5399999999941,,1,0,0
PO-00604,Gamma_Co,Packaging,Partially Delivered,2023-05-22,2023-06-09,562,102.56,90.88,38.0,true,18,6564.1600000000035,0.067615658362989328,0,0,0
PO-00639,Gamma_Co,Packaging,Delivered,2022-09-23,2022-10-08,1061,12.68,12.36,56.0,false,15,339.52000000000032,0.0527803958529689,1,0,0
PO-00643,Gamma_Co,Packaging,Delivered,2023-06-18,2023-07-02,267,62.5,61.18,17.0,true,14,352.44000000000005,0.063670411985018729,1,0,0
PO-00666,Gamma_Co,Packaging,Cancelled,2022-03-07,2022-03-11,1681,99.88,96.38,90.0,true,4,5883.5,0.05353955978584176,0,1,0
PO-00669,Gamma_Co,Packaging,Delivered,2022-12-05,2022-12-17,1398,75.08,67.09,57.0,true,12,11170.019999999993,0.0407725321888412,1,0,0
PO-00729,Gamma_Co,Packaging,Delivered,2022-10-12,2022-10-17,1449,57.02,49.28,71.0,true,5,11215.260000000002,0.048999309868875088,1,0,0
PO-00761,Gamma_Co,Packaging,Delivered,2023-09-13,2023-09-28,1871,39.42,37.41,101.0,false,15,3760.7100000000096,0.053981827899518976,1,0,0
PO-00123,Alpha_Inc,Raw Materials,Delivered,2022-09-27,2022-10-15,266,103.97,101.44,6.0,true,18,672.98000000000025,0.022556390977443608,1,0,0
PO-00124,Alpha_Inc,Raw Materials,Cancelled,2023-08-22,2023-08-25,813,109.17,107.39,14.0,true,3,1447.140000000001,0.017220172201722016,0,1,0
PO-00137,Alpha_Inc,Raw Materials,Delivered,2023-10-05,2023-10-11,1202,46.67,44.13,21.0,false,6,3053.079999999999,0.01747088186356073,1,0,0
PO-00155,Alpha_Inc,Raw Materials,Delivered,2022-10-01,2022-10-11,184,11.82,10.51,4.0,true,10,241.04000000000008,0.021739130434782608,1,0,0
PO-00192,Alpha_Inc,Raw Materials,Delivered,2022-03-22,2022-04-03,1764,25.46,24.52,46.0,true,12,1658.1600000000024,0.026077097505668934,1,0,0
PO-00243,Alpha_Inc,Raw Materials,Delivered,2022-10-13,,1818,60.96,57.13,41.0,true,,6962.9399999999969,0.022552255225522552,1,0,0
PO-00285,Alpha_Inc,Raw Materials,Delivered,2023-03-30,2023-04-06,904,34.04,30.06,26.0,true,7,3597.9200000000005,0.028761061946902654,1,0,0
PO-00361,Alpha_Inc,Raw Materials,Delivered,2023-11-19,2023-12-03,1725,93.14,79.62,24.0,true,14,23321.999999999993,0.01391304347826087,1,0,0
PO-00420,Alpha_Inc,Raw Materials,Delivered,2022-02-15,2022-03-04,509,76.76,74.72,7.0,false,17,1038.3600000000031,0.0137524557956778,1,0,0
PO-00428,Alpha_Inc,Raw Materials,Delivered,2023-07-19,2023-07-31,87,100.65,85.56,1.0,true,12,1312.8300000000004,0.011494252873563218,1,0,0
PO-00483,Alpha_Inc,Raw Materials,Delivered,2022-08-17,2022-08-29,177,90.06,87.71,7.0,true,12,415.95000000000152,0.03954802259887006,1,0,0
PO-00512,Alpha_Inc,Raw Materials,Partially Delivered,2023-09-13,2023-09-19,587,96.98,95.35,14.0,true,6,956.81000000000563,0.02385008517887564,0,0,0
PO-00534,Alpha_Inc,Raw Materials,Delivered,2022-11-18,,1165,72.06,63.93,,true,,9471.4500000000025,,1,0,0
PO-00559,Alpha_Inc,Raw Materials,Delivered,2022-01-01,2022-01-07,1042,36.74,35.78,33.0,true,6,1000.3200000000008,0.03166986564299424,1,0,0
PO-00560,Alpha_Inc,Raw Materials,Delivered,2022-11-08,,313,64.03,57.74,1.0,true,,1968.7699999999998,0.0031948881789137379,1,0,0
PO-00583,Alpha_Inc,Raw Materials,Delivered,2022-12-10,,1743,76.51,65.88,40.0,true,,18528.090000000018,0.022948938611589215,1,0,0
PO-00667,Alpha_Inc,Raw Materials,Partially Delivered,2023-03-01,2023-03-05,818,51.89,47.85,12.0,true,4,3304.7199999999993,0.014669926650366748,0,0,0
PO-00743,Alpha_Inc,Raw Materials,Pending,2022-02-01,,1172,85.76,81.43,25.0,true,,5074.7599999999984,0.021331058020477817,0,0,0
PO-00012,Beta_Supplies,Raw Materials,Delivered,2023-08-28,2023-09-11,5000,88.96,86.58,115.0,true,14,11899.999999999978,0.023,1,0,0
PO-00047,Beta_Supplies,Raw Materials,Delivered,2023-09-11,2023-09-18,1856,59.77,50.81,191.0,true,7,16629.760000000002,0.10290948275862069,1,0,0
PO-00092,Beta_Supplies,Raw Materials,Delivered,2023-04-19,2023-04-26,615,78.3,73.68,69.0,true,7,2841.2999999999943,0.11219512195121951,1,0,0
PO-00113,Beta_Supplies,Raw Materials,Delivered,2023-05-27,2023-06-11,1775,47.82,45.86,180.0,true,15,3479.0000000000014,0.10140845070422536,1,0,0
PO-00121,Beta_Supplies,Raw Materials,Cancelled,2023-07-29,2023-08-14,841,95.73,85.33,81.0,true,16,8746.4000000000051,0.09631391200951249,0,1,0
PO-00136,Beta_Supplies,Raw Materials,Delivered,2022-06-06,2022-06-26,1417,67.27,60.62,,true,20,9423.0499999999975,,1,0,0
PO-00147,Beta_Supplies,Raw Materials,Delivered,2023-06-26,2023-07-14,338,50.25,46.28,49.0,false,18,1341.8599999999997,0.14497041420118342,1,0,0
PO-00169,Beta_Supplies,Raw Materials,Delivered,2023-10-03,2023-10-05,1945,103.2,88.56,,true,2,28474.800000000003,,1,0,0
PO-00176,Beta_Supplies,Raw Materials,Delivered,2023-01-18,2023-01-27,692,71.03,67.74,70.0,true,9,2276.6800000000044,0.10115606936416185,1,0,0
PO-00218,Beta_Supplies,Raw Materials,Pending,2023-06-14,2023-06-16,731,56.02,54.78,70.0,false,2,906.44000000000142,0.09575923392612859,0,0,0
PO-00245,Beta_Supplies,Raw Materials,Delivered,2023-05-13,2023-05-26,1432,83.26,77.67,174.0,true,13,8004.8800000000047,0.12150837988826815,1,0,0
PO-00271,Beta_Supplies,Raw Materials,Cancelled,2022-12-14,,1880,92.73,90.78,173.0,true,,3666.0000000000055,0.092021276595744675,0,1,0
PO-00317,Beta_Supplies,Raw Materials,Delivered,2022-03-01,2022-03-05,658,86.62,79.85,72.0,true,4,4454.6600000000071,0.10942249240121581,1,0,0
PO-00329,Beta_Supplies,Raw Materials,Pending,2022-02-28,2022-03-12,1419,83.91,71.46,137.0,true,12,17666.550000000003,0.09654686398872446,0,0,0
PO-00362,Beta_Supplies,Raw Materials,Cancelled,2023-10-23,2023-11-07,502,22.05,20.65,50.0,false,15,702.80000000000109,0.099601593625498,0,1,0
PO-00371,Beta_Supplies,Raw Materials,Delivered,2022-04-13,2022-04-20,257,68.72,66.92,22.0,true,7,462.59999999999928,0.085603112840466927,1,0,0
PO-00379,Beta_Supplies,Raw Materials,Delivered,2022-03-12,2022-03-27,677,46.54,43.11,,false,15,2322.1099999999997,,1,0,0
PO-00415,Beta_Supplies,Raw Materials,Delivered,2022-02-22,2022-03-11,1268,46.06,45.26,123.0,true,17,1014.4000000000054,0.097003154574132486,1,0,0
PO-00429,Beta_Supplies,Raw Materials,Delivered,2023-12-24,,279,47.52,46.5,28.0,false,,284.58000000000089,0.1003584229390681,1,0,0
PO-00452,Beta_Supplies,Raw Materials,Delivered,2022-09-13,2022-10-01,1122,82.99,81.7,118.0,false,18,1447.379999999991,0.10516934046345811,1,0,0
PO-00521,Beta_Supplies,Raw Materials,Pending,2023-03-23,2023-03-26,1898,35.53,33.25,187.0,true,3,4327.4400000000023,0.098524762908324556,0,0,0
PO-00662,Beta_Supplies,Raw Materials,Delivered,2023-12-12,2023-12-30,1979,40.88,39.46,221.0,true,18,2810.1800000000035,0.11167256189994947,1,0,0
PO-00675,Beta_Supplies,Raw Materials,Delivered,2023-03-07,2023-03-27,307,95.36,83.63,29.0,true,20,3601.110000000001,0.094462540716612378,1,0,0
PO-00682,Beta_Supplies,Raw Materials,Delivered,2023-05-04,2023-05-22,1981,102.43,90.99,204.0,true,18,22662.640000000025,0.10297829379101464,1,0,0
PO-00684,Beta_Supplies,Raw Materials,Delivered,2022-12-27,2022-12-28,1748,68.25,62.84,171.0,true,1,9456.6799999999948,0.097826086956521743,1,0,0
PO-00697,Beta_Supplies,Raw Materials,Delivered,2022-01-30,2022-02-14,1116,25.65,24.28,121.0,true,15,1528.9199999999971,0.10842293906810035,1,0,0
PO-00746,Beta_Supplies,Raw Materials,Delivered,2022-01-21,,1058,65.68,57.21,101.0,true,,8961.2600000000057,0.095463137996219277,1,0,0
PO-00005,Delta_Logistics,Raw Materials,Delivered,2022-09-08,2022-09-20,1180,64.07,60.53,171.0,false,12,4177.1999999999907,0.14491525423728813,1,0,0
PO-00020,Delta_Logistics,Raw Materials,Delivered,2023-09-09,2023-09-24,180,45.74,38.89,,false,15,1233.0000000000002,,1,0,0
PO-00022,Delta_Logistics,Raw Materials,Delivered,2023-07-29,2023-08-11,1382,24.93,23.75,,true,13,1630.7599999999995,,1,0,0
PO-00078,Delta_Logistics,Raw Materials,Delivered,2022-12-30,2023-01-03,1005,14.87,12.79,,false,4,2090.4,,1,0,0
PO-00084,Delta_Logistics,Raw Materials,Delivered,2023-10-26,2023-11-10,255,38.64,33.59,27.0,false,15,1287.7499999999993,0.10588235294117647,1,0,0
PO-00087,Delta_Logistics,Raw Materials,Delivered,2023-10-13,2023-10-23,1945,46.19,40.12,278.0,false,10,11806.150000000001,0.14293059125964011,1,0,0
PO-00108,Delta_Logistics,Raw Materials,Pending,2022-08-05,2022-08-24,505,45.42,40.37,62.0,true,19,2550.2500000000023,0.12277227722772277,0,0,0
PO-00111,Delta_Logistics,Raw Materials,Pending,2022-08-06,2022-08-15,1325,24.36,22.75,206.0,true,9,2133.2499999999991,0.15547169811320755,0,0,0
PO-00152,Delta_Logistics,Raw Materials,Delivered,2022-04-28,2022-05-12,1067,74.47,64.16,,false,14,11000.770000000002,,1,0,0
PO-00159,Delta_Logistics,Raw Materials,Delivered,2022-10-28,2022-11-13,979,51.59,49.69,148.0,true,16,1860.1000000000056,0.15117466802860061,1,0,0
PO-00200,Delta_Logistics,Raw Materials,Delivered,2023-05-02,2023-05-17,1973,59.73,54.95,291.0,true,15,9430.9399999999878,0.14749113025848962,1,0,0
PO-00227,Delta_Logistics,Raw Materials,Delivered,2023-07-22,2023-08-03,1413,54.79,50.42,,true,12,6174.8099999999968,,1,0,0
PO-00235,Delta_Logistics,Raw Materials,Delivered,2022-03-02,,239,39.87,35.47,32.0,true,,1051.5999999999997,0.13389121338912133,1,0,0
PO-00290,Delta_Logistics,Raw Materials,Partially Delivered,2023-07-08,,1711,26.04,24.81,290.0,true,,2104.5300000000007,0.16949152542372881,0,0,0
PO-00296,Delta_Logistics,Raw Materials,Delivered,2023-05-13,2023-05-15,1783,16.96,15.8,295.0,true,2,2068.28,0.16545148625911385,1,0,0
PO-00310,Delta_Logistics,Raw Materials,Delivered,2023-07-24,2023-07-29,1683,23.09,21.88,253.0,true,5,2036.4300000000014,0.15032679738562091,1,0,0
PO-00335,Delta_Logistics,Raw Materials,Delivered,2022-03-11,,1893,55.8,52.35,,true,,6530.8499999999922,,1,0,0
PO-00339,Delta_Logistics,Raw Materials,Pending,2022-05-03,2022-05-07,600,60.1,57.92,95.0,false,4,1307.9999999999998,0.15833333333333333,0,0,0
PO-00385,Delta_Logistics,Raw Materials,Cancelled,2023-07-11,2023-07-22,1925,70.88,63.41,292.0,true,11,14379.749999999998,0.15168831168831168,0,1,0
PO-00397,Delta_Logistics,Raw Materials,Cancelled,2022-05-18,2022-05-23,387,77.81,69.04,67.0,true,5,3393.9899999999984,0.1731266149870801,0,1,0
